trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2902,False,"{'a': 0.002, 'e': 0.0030215056869598305}",20,10,15.864591183024729,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2903,False,"{'a': 0.002, 'e': 0.0030154687145706243}",20,10,20.34821579319336,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2904,False,"{'a': 0.002, 'e': 0.0030094438040602976}",20,9,20.000504572733647,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2905,False,"{'a': 0.002, 'e': 0.0030034309313291996}",20,0,27.904601416231586,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2906,False,"{'a': 0.002, 'e': 0.0029974300723258286}",30,18,17.36940134823881,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2907,False,"{'a': 0.002, 'e': 0.0029914412030467466}",30,18,23.056813081966325,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2908,False,"{'a': 0.002, 'e': 0.002985464299536465}",35,22,17.39838403049843,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2909,False,"{'a': 0.002, 'e': 0.0029794993378873622}",25,14,23.201071296382956,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2910,False,"{'a': 0.002, 'e': 0.002973546294239581}",25,15,20.4863461656469,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2911,False,"{'a': 0.002, 'e': 0.002967605144780944}",20,14,12.587066878858508,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2912,False,"{'a': 0.002, 'e': 0.002961675865746843}",25,17,14.643365475511281,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2913,False,"{'a': 0.002, 'e': 0.002955758433420154}",25,11,30.97554224386024,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2914,False,"{'a': 0.002, 'e': 0.0029498528241311372}",25,14,22.68625041063677,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2915,False,"{'a': 0.002, 'e': 0.0029439590142573526}",25,13,20.998785068862812,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2916,False,"{'a': 0.002, 'e': 0.0029380769802235503}",20,4,29.81736148401715,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2917,False,"{'a': 0.002, 'e': 0.002932206698501586}",20,14,12.41382139537635,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2918,False,"{'a': 0.002, 'e': 0.002926348145610323}",20,4,29.590550858463263,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2919,False,"{'a': 0.002, 'e': 0.002920501298115547}",20,14,10.598452326283798,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2920,False,"{'a': 0.002, 'e': 0.002914666132629857}",25,11,24.87665677312377,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2921,False,"{'a': 0.002, 'e': 0.002908842625812584}",30,9,38.07393722618519,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2922,False,"{'a': 0.002, 'e': 0.0029030307543696904}",20,5,21.160531183068112,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2923,False,"{'a': 0.002, 'e': 0.002897230495053687}",20,8,24.069504556940025,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2924,False,"{'a': 0.002, 'e': 0.0028914418246635274}",25,20,12.493320889756278,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2925,False,"{'a': 0.002, 'e': 0.0028856647200445214}",25,15,17.7087500710993,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2926,False,"{'a': 0.002, 'e': 0.0028798991580882404}",20,12,17.398343800351782,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2927,False,"{'a': 0.002, 'e': 0.0028741451157324343}",20,0,27.031132873909783,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2928,False,"{'a': 0.002, 'e': 0.0028684025699609234}",20,10,16.305374176597034,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2929,False,"{'a': 0.002, 'e': 0.002862671497803517}",25,15,18.83847542555718,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2930,False,"{'a': 0.002, 'e': 0.002856951876335916}",20,16,6.296405259333227,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2931,False,"{'a': 0.002, 'e': 0.0028512436826796323}",30,6,35.54675667824989,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2932,False,"{'a': 0.002, 'e': 0.002845546894001881}",25,0,31.749640161807047,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2933,False,"{'a': 0.002, 'e': 0.0028398614875154993}",20,15,9.413149932686583,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2934,False,"{'a': 0.002, 'e': 0.002834187440478852}",30,8,36.819820346073406,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2935,False,"{'a': 0.002, 'e': 0.002828524730195748}",20,10,17.255887756934637,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2936,False,"{'a': 0.002, 'e': 0.0028228733340153363}",20,4,27.74205053379721,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2937,False,"{'a': 0.002, 'e': 0.002817233229332024}",25,17,14.627161052746347,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2938,False,"{'a': 0.002, 'e': 0.002811604393585383}",25,13,20.06393613340446,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2939,False,"{'a': 0.002, 'e': 0.002805986804260068}",25,15,17.11444011895717,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2940,False,"{'a': 0.002, 'e': 0.002800380438885711}",20,14,9.305029537003975,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2941,False,"{'a': 0.002, 'e': 0.0027947852750368437}",30,16,26.684802495889688,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2942,False,"{'a': 0.002, 'e': 0.0027892012903328006}",30,19,22.310301388718997,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2943,False,"{'a': 0.002, 'e': 0.0027836284624376396}",20,6,24.964806451943623,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2944,False,"{'a': 0.002, 'e': 0.0027780667690600405}",20,6,23.727487584426473,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2945,False,"{'a': 0.002, 'e': 0.002772516187953221}",20,0,30.96768159341217,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2946,False,"{'a': 0.002, 'e': 0.002766976696914851}",25,0,30.918887962374136,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2947,False,"{'a': 0.002, 'e': 0.0027614482737869546}",20,15,12.00100514590578,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2948,False,"{'a': 0.002, 'e': 0.002755930896455838}",30,15,30.603166881456296,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2949,False,"{'a': 0.002, 'e': 0.002750424542851982}",30,14,28.392832976146448,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2950,False,"{'a': 0.002, 'e': 0.0027449291909499643}",20,12,15.754190694291086,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2951,False,"{'a': 0.002, 'e': 0.0027394448187683684}",25,13,18.83074549764267,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2952,False,"{'a': 0.002, 'e': 0.002733971404369702}",20,7,18.943661160654962,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2953,False,"{'a': 0.002, 'e': 0.0027285089258602987}",25,13,21.140766020197077,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2954,False,"{'a': 0.002, 'e': 0.002723057361390237}",20,0,24.105928403122114,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2955,False,"{'a': 0.002, 'e': 0.0027176166891532487}",25,14,20.88221183216156,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2956,False,"{'a': 0.002, 'e': 0.0027121868873866434}",20,0,27.409742794275257,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2957,False,"{'a': 0.002, 'e': 0.002706767934371204}",25,15,19.81409060642451,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2958,False,"{'a': 0.002, 'e': 0.0027013598084311106}",25,11,25.25578409188731,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2959,False,"{'a': 0.002, 'e': 0.0026959624879338505}",25,17,15.077630889980766,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2960,False,"{'a': 0.002, 'e': 0.0026905759512901393}",20,2,20.760921419381248,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2961,False,"{'a': 0.002, 'e': 0.0026852001769538205}",25,17,14.251503826614446,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2962,False,"{'a': 0.002, 'e': 0.00267983514342179}",30,1,43.56734625555305,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
2963,False,"{'a': 0.002, 'e': 0.0026744808292339037}",20,0,19.8764554864313,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2964,False,"{'a': 0.002, 'e': 0.0026691372129729026}",20,6,22.86286439304735,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2965,False,"{'a': 0.002, 'e': 0.0026638042732643123}",30,21,11.040157501983302,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2966,False,"{'a': 0.002, 'e': 0.002658481988776367}",25,7,33.69239682678178,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2967,False,"{'a': 0.002, 'e': 0.002653170338219919}",25,15,14.434563296926378,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2968,False,"{'a': 0.002, 'e': 0.002647869300348364}",25,2,39.70653524812861,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2969,False,"{'a': 0.002, 'e': 0.0026425788539575406}",35,17,36.56079586643305,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2970,False,"{'a': 0.002, 'e': 0.0026372989778856567}",30,16,21.18223216128933,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2971,False,"{'a': 0.002, 'e': 0.0026320296510131984}",25,15,18.933282213969672,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2972,False,"{'a': 0.002, 'e': 0.0026267708522628554}",20,16,7.249298205767112,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2973,False,"{'a': 0.002, 'e': 0.0026215225605994243}",20,15,11.419200666448603,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2974,False,"{'a': 0.002, 'e': 0.0026162847550297305}",20,8,17.512757415119594,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2975,False,"{'a': 0.002, 'e': 0.0026110574146025432}",30,19,22.44351824408659,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2976,False,"{'a': 0.002, 'e': 0.0026058405184084983}",30,12,32.69616559904166,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2977,False,"{'a': 0.002, 'e': 0.0026006340455800013}",20,2,29.164325357683122,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2978,False,"{'a': 0.002, 'e': 0.0025954379752911537}",25,12,21.19232915180718,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2979,False,"{'a': 0.002, 'e': 0.002590252286757666}",25,16,15.22932763156485,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2980,False,"{'a': 0.002, 'e': 0.002585076959236781}",20,6,23.21174733002979,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2981,False,"{'a': 0.002, 'e': 0.00257991197202718}",25,8,27.532131117088174,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2982,False,"{'a': 0.002, 'e': 0.002574757304468907}",25,17,12.997771372345598,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2983,False,"{'a': 0.002, 'e': 0.0025696129359432823}",20,6,26.35479497205354,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2984,False,"{'a': 0.002, 'e': 0.0025644788458728304}",30,16,22.67568905575248,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2985,False,"{'a': 0.002, 'e': 0.0025593550137211806}",20,9,18.467884099155995,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2986,False,"{'a': 0.002, 'e': 0.0025542414189929983}",20,13,10.431759397549067,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2987,False,"{'a': 0.002, 'e': 0.0025491380412338955}",20,2,30.89955468732113,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2988,False,"{'a': 0.002, 'e': 0.002544044860030359}",30,17,20.70286183592949,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2989,False,"{'a': 0.002, 'e': 0.0025389618550096544}",25,15,18.278087038622225,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2990,False,"{'a': 0.002, 'e': 0.002533889005839755}",25,13,23.078256806714066,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2991,False,"{'a': 0.002, 'e': 0.0025288262922292556}",20,9,18.3123632191123,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2992,False,"{'a': 0.002, 'e': 0.002523773693927299}",25,10,25.626890886985233,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2993,False,"{'a': 0.002, 'e': 0.0025187311907234828}",30,22,19.21525036904896,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2994,False,"{'a': 0.002, 'e': 0.002513698762447788}",25,8,23.791603660588876,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2995,False,"{'a': 0.002, 'e': 0.0025086763889704926}",25,11,17.702255217316445,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2996,False,"{'a': 0.002, 'e': 0.0025036640502021}",25,10,21.908877607022557,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2997,False,"{'a': 0.002, 'e': 0.0024986617260932464}",20,15,9.320293234251674,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2998,False,"{'a': 0.002, 'e': 0.002493669396634629}",20,6,22.44100577188636,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2999,False,"{'a': 0.002, 'e': 0.0024886870418569206}",25,13,23.9653104333538,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3000,False,"{'a': 0.002, 'e': 0.0024837146418307}",20,10,18.412724358517718,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3001,False,"{'a': 0.002, 'e': 0.0024787521766663585}",20,14,7.378624580848678,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3002,False,"{'a': 0.002, 'e': 0.0024737996265140286}",25,14,22.54449825368872,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3003,False,"{'a': 0.002, 'e': 0.002468856971563501}",20,3,27.98866826747683,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3004,False,"{'a': 0.002, 'e': 0.0024639241920441533}",35,18,31.895415414730074,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3005,False,"{'a': 0.002, 'e': 0.0024590012682248596}",20,8,21.895244031554565,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3006,False,"{'a': 0.002, 'e': 0.002454088180413917}",20,3,23.340855499746016,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3007,False,"{'a': 0.002, 'e': 0.0024491849089589663}",20,0,33.720769930009105,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3008,False,"{'a': 0.002, 'e': 0.002444291434246919}",20,9,19.886405293038507,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3009,False,"{'a': 0.002, 'e': 0.002439407736703868}",30,12,31.138269046917188,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3010,False,"{'a': 0.002, 'e': 0.0024345337967950163}",25,11,26.725116236333385,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3011,False,"{'a': 0.002, 'e': 0.0024296695950245953}",25,17,14.800330905596091,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3012,False,"{'a': 0.002, 'e': 0.0024248151119357964}",30,16,25.53232865250922,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3013,False,"{'a': 0.002, 'e': 0.0024199703281106784}",25,18,13.645249136854318,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3014,False,"{'a': 0.002, 'e': 0.0024151352241700993}",20,0,29.36194243718015,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3015,False,"{'a': 0.002, 'e': 0.002410309780773635}",25,18,14.583591391025795,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3016,False,"{'a': 0.002, 'e': 0.0024054939786195095}",20,15,9.112225313240353,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3017,False,"{'a': 0.002, 'e': 0.002400687798444506}",30,23,11.486385277158947,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3018,False,"{'a': 0.002, 'e': 0.0023958912210238974}",35,26,16.071797544513046,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3019,False,"{'a': 0.002, 'e': 0.002391104227171365}",25,0,41.55286425920938,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3020,False,"{'a': 0.002, 'e': 0.0023863267977389316}",35,17,31.80522639457108,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3021,False,"{'a': 0.002, 'e': 0.0023815589136168707}",30,17,26.858620273696328,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3022,False,"{'a': 0.002, 'e': 0.00237680055573364}",20,16,6.344015968575172,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3023,False,"{'a': 0.002, 'e': 0.002372051705055799}",25,20,9.139856879665324,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3024,False,"{'a': 0.002, 'e': 0.002367312342587943}",20,7,22.718552569523137,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3025,False,"{'a': 0.002, 'e': 0.002362582449372614}",20,6,22.965404305148706,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3026,False,"{'a': 0.002, 'e': 0.002357862006490233}",25,10,22.89028059670531,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3027,False,"{'a': 0.002, 'e': 0.0023531509950590187}",25,5,34.20022620850535,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3028,False,"{'a': 0.002, 'e': 0.002348449396234925}",25,11,21.715808345671405,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3029,False,"{'a': 0.002, 'e': 0.002343757191211547}",20,0,27.855130182863068,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3030,False,"{'a': 0.002, 'e': 0.0023390743612200595}",20,8,27.81529426263853,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3031,False,"{'a': 0.002, 'e': 0.002334400887529133}",20,0,31.973597652017364,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3032,False,"{'a': 0.002, 'e': 0.0023297367514448714}",35,21,24.773151869563065,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3033,False,"{'a': 0.002, 'e': 0.002325081934310722}",25,16,18.751251892272265,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3034,False,"{'a': 0.002, 'e': 0.00232043641750741}",25,15,21.369581410349348,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3035,False,"{'a': 0.002, 'e': 0.00231580018245286}",25,14,19.49897998291634,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3036,False,"{'a': 0.002, 'e': 0.002311173210602129}",20,2,26.30635929385737,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3037,False,"{'a': 0.002, 'e': 0.0023065554834473226}",25,16,13.91052596071026,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3038,False,"{'a': 0.002, 'e': 0.002301946982517525}",20,10,15.617143533131793,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3039,False,"{'a': 0.002, 'e': 0.0022973476893787246}",30,20,19.117975568917796,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3040,False,"{'a': 0.002, 'e': 0.0022927575856337475}",30,16,24.514072755555716,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3041,False,"{'a': 0.002, 'e': 0.0022881766529221693}",20,2,29.878125116860247,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3042,False,"{'a': 0.002, 'e': 0.002283604872920254}",25,8,27.56089478006415,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3043,False,"{'a': 0.002, 'e': 0.002279042227340873}",30,10,35.95641482110684,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3044,False,"{'a': 0.002, 'e': 0.0022744886979334422}",25,4,33.8808768394828,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3045,False,"{'a': 0.002, 'e': 0.002269944266483836}",30,19,16.907501603476796,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3046,False,"{'a': 0.002, 'e': 0.002265408914814322}",25,12,20.498238376535443,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3047,False,"{'a': 0.002, 'e': 0.002260882624783486}",25,16,19.25905827243052,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3048,False,"{'a': 0.002, 'e': 0.0022563653782861656}",20,16,8.106399877726421,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3049,False,"{'a': 0.002, 'e': 0.002251857157253367}",25,0,37.78635010398936,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3050,False,"{'a': 0.002, 'e': 0.0022473579436521995}",20,0,26.179873421272433,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3051,False,"{'a': 0.002, 'e': 0.002242867719485801}",25,11,25.725255036558327,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3052,False,"{'a': 0.002, 'e': 0.0022383864667932735}",20,2,26.498453891543015,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3053,False,"{'a': 0.002, 'e': 0.0022339141676495974}",20,15,6.993636771981713,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3054,False,"{'a': 0.002, 'e': 0.0022294508041655705}",30,12,33.4642790644859,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3055,False,"{'a': 0.002, 'e': 0.0022249963584877307}",25,7,27.239707873460887,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3056,False,"{'a': 0.002, 'e': 0.002220550812798294}",20,0,29.862815888901725,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3057,False,"{'a': 0.002, 'e': 0.0022161141493150685}",20,9,18.26276291406399,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3058,False,"{'a': 0.002, 'e': 0.0022116863502913953}",30,13,29.45246744872218,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3059,False,"{'a': 0.002, 'e': 0.0022072673980160704}",20,13,13.034351470839251,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3060,False,"{'a': 0.002, 'e': 0.0022028572748132827}",30,0,40.36051431207391,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
3061,False,"{'a': 0.002, 'e': 0.0021984559630425313}",30,23,14.213922088834535,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3062,False,"{'a': 0.002, 'e': 0.002194063445098563}",20,8,20.307006646316598,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3063,False,"{'a': 0.002, 'e': 0.0021896797034112988}",25,6,29.60906659038218,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3064,False,"{'a': 0.002, 'e': 0.0021853047204457698}",20,0,27.012033177492487,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3065,False,"{'a': 0.002, 'e': 0.0021809384787020362}",25,11,24.34863779722385,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3066,False,"{'a': 0.002, 'e': 0.0021765809607151255}",35,18,30.948130467191934,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3067,False,"{'a': 0.002, 'e': 0.0021722321490549577}",20,15,10.06420250315824,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3068,False,"{'a': 0.002, 'e': 0.0021678920263262847}",20,9,21.514494254439036,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3069,False,"{'a': 0.002, 'e': 0.002163560575168607}",25,3,35.12972479073393,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3070,False,"{'a': 0.002, 'e': 0.002159237778256115}",20,9,18.80952746375254,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3071,False,"{'a': 0.002, 'e': 0.002154923618297613}",30,7,42.785550693137864,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3072,False,"{'a': 0.002, 'e': 0.0021506180780364596}",20,0,33.237931263295,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3073,False,"{'a': 0.002, 'e': 0.0021463211402504854}",20,5,26.636184028679725,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3074,False,"{'a': 0.002, 'e': 0.0021420327877519343}",25,14,22.753299606959327,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3075,False,"{'a': 0.002, 'e': 0.0021377530033873902}",25,13,17.638921414786207,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3076,False,"{'a': 0.002, 'e': 0.002133481770037708}",20,5,25.452070937045807,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3077,False,"{'a': 0.002, 'e': 0.0021292190706179524}",20,10,20.58465272504669,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3078,False,"{'a': 0.002, 'e': 0.0021249648880773183}",25,19,14.574822210564324,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3079,False,"{'a': 0.002, 'e': 0.00212071920539907}",20,0,28.314062678917676,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3080,False,"{'a': 0.002, 'e': 0.0021164820056004687}",20,10,15.968842213847656,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3081,False,"{'a': 0.002, 'e': 0.002112253271732714}",20,12,13.820321986775971,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3082,False,"{'a': 0.002, 'e': 0.0021080329868808623}",30,21,18.69143279771018,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3083,False,"{'a': 0.002, 'e': 0.002103821134163769}",25,17,15.063967669483297,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
